yelping_since,votes,review_count,name,user_id,friends,fans,average_stars,type,compliments,elite
2010-06,"{'funny': 1, 'useful': 34, 'cool': 3}",12,Tiff,51-53fVvMVBTwQQaUZSozg,"['pwOlScd6cM3uq9uCN4MClA', 'lFcbT6QiESHz2ibRPdSwJg']",0,3.54,user,{},[]
2014-03,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Daniel,t1ZGWST6B-BNmrHl50mg8A,"['CHEqQTEab2aWrn5LHHgLVQ', 'hG1oNdsgO4jFwI5LY1I8xg', 'hm7qRODijBTC_-UB0_Pqaw', 'mEgD2AGWGKD_gs-Jf3Ypew', '_vqTpp_s1aKr2UobJyXkWQ', '5r7QyXk_AAKtTv0fIbSyrg', 'EAPnfIRyf6JnXIaMccsXOg', '-UBz7P4WDFdu7scfpHGaMg', 'KdpEADCX2hIElxNwmKgZSA', '6r98r8j_xhrbf8Ltt4N8fw']",0,5.0,user,{},[]
2009-10,"{'funny': 4, 'useful': 32, 'cool': 10}",75,David,X_f5TqhIMIqGqdI4A9dFEg,"['gBID8jIwsQIE5W_Zr0Vhjg', 'NwIAKc_ljuKACodFE8fXow']",1,3.81,user,"{'photos': 2, 'hot': 1, 'plain': 5, 'funny': 1}",[]
2011-02,"{'funny': 0, 'useful': 8, 'cool': 1}",3,Juno,KuL87cF4Xg_s2l31TrHMxw,[],0,3.33,user,{},[]
2012-03,"{'funny': 135, 'useful': 389, 'cool': 243}",254,Amanda,Ri3H9V4h2SDLn_oUscnxCw,"['Q-aRdn8ELjHqqJCK3_ScSw', 'DzVKlwlnqwSSiGGzLmAp_g', 'nYa0GRbjizzzKoVOm9-lsQ', 'fbptXENl0deC0-TY_VXL8w', 'G7PPBsdjrjwxrcKdFC8gjg', '3gBhA4bNoPWQYeONL5NPQQ', 'oupgo3fb2kl4AbJ35fhk3w', '6HBnx7fTfFlpWyez_P55xA', 'Zk3amxorkJ2jvx_s8l9J6A', 'wW5fMP-kMfM7CwxkI76Ztw', 'JZURyVv9p-QgyrbK2zGgrg', '1Lu8MAjA8byyrwHQoYpiVQ', 'yPWj9W9lYnSXazgafWejyQ', '75sVGh4t3K732xxBlg1wcw', 'qBMfYj1Lzj0yMHMfEWy0Iw', '5Q4Xz6QEoVGLlEN_STTtHQ', 'J-BW6lVIwooPciDQJ5CJHA', 'ZxDC1H9a71wSoMZRFFr4CA', 'JbAeIYc89Sk8SWmrBCJs9g', 'UzY2tNrpieVzNYbQKB3Qqg', 'V7KQA81CSEiG6mPzpFAUyg', 'G-jipHtQxKH5CLa47mn51A', 'N6Yhj0hwZwWiQ9S7Z2NSGA', 'eYWLPTAKj7rEeZJOCFqNpQ', 'Pju7Py7miiFtNBq5ZuYPww', 'gqhL-ZofN840fq6N0ZaJZw', 'CHw1HVGJE0fDY_-5keDKGw', 'iT0xzVMMhcZCGqFIQrIO0A', 'QQacOXfgNDSwTvJyzB1iLA', 'BWDROPGW1e4RtHXamkMaxA', 'YjtlsQEw42Y61JTemA7qzw']",17,4.04,user,"{'profile': 3, 'funny': 5, 'cute': 1, 'plain': 33, 'writer': 24, 'note': 11, 'photos': 2, 'hot': 29, 'cool': 29, 'more': 3}","[2013, 2014]"
2009-09,"{'funny': 72, 'useful': 175, 'cool': 81}",81,Angela,QCg5CRze-wwMO5HerI9dYg,"['kGgAARL2UmvCcTRfiscjug', 'MydEuL-cJeD1HB5MCexUYA', 'WZgoM8UuzxjZf1AaWx3qZQ', 'CQVYCo4OP_TbnZ3DFMi2Kw', 'GzMh3V8oVBoII38x1GpajQ', '-CE-jMT783WF-CDLwab1LA', 'BZRGP49I5pK2YxZokJWhHw', 'npkwGaYHQIFj_pl_qjnX6w', 'YRcsT0-aBhZeOFkl9srDbA', 'jBlILpqhMq3l4wnyAw6Y0Q']",2,4.129999999999999,user,"{'funny': 5, 'plain': 11, 'writer': 17, 'list': 2, 'note': 4, 'hot': 10, 'cool': 23}","[2009, 2010]"
2010-01,"{'funny': 0, 'useful': 1, 'cool': 0}",3,Scott,W9mYTu7TeRdJLtFDT5m3IA,['1ANoJantTRxTAZVPOvYLpw'],0,3.0,user,{},[]
2013-07,"{'funny': 0, 'useful': 0, 'cool': 0}",4,Madison,6Lrvq8m0uMneuqKA01ci0w,[],0,4.0,user,{},[]
2013-11,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Kimberlee,pGqd_ZuZIT3eGKSoT61Q3g,[],0,4.0,user,{},[]
2012-06,"{'funny': 4, 'useful': 6, 'cool': 2}",9,Diggy,1KZpHPKOC7KoW_JruTCaHQ,[],0,3.89,user,{},[]
2013-02,"{'funny': 0, 'useful': 0, 'cool': 1}",5,Matthew,ql751Toz1euB_R9i6qIRfw,[],0,5.0,user,{},[]
2010-11,"{'funny': 14, 'useful': 49, 'cool': 8}",34,Josh,YdrQZJhE-jWkDAgZyRS6Mg,"['qtB6XGdbTR0MoXZ2pHB4AA', 'v1se4CVd74gBqTc0iMcK0A', 'HW-cL93tvU7qng1sZueKWw', 'OEo54K95MTuOUCi_x5hUAQ', 'xfKHLxq7obNt1IEcMERFjQ', '5iJDue59iSruHQ_kaM2SXQ', 'Th0-otvjIxFXuW0-bXNlGA', 'QliKvIpWCfJRgA5VfkcebA', 'FqBG0E9b9i7hdyJpV_fKog', 'mkeB9GegQr8iObj_UZzhQg', 'AMKiaeevcw1k75yeRgNAxg', 'JzVtViJtSmZJ2YT5xqUB-A', '7O5mlTnWjkt7S3Lc_riNuQ', 'riDw3AC-vZCPOpTlX_jdAw', '7aQvAhgpdXqkTQEp8b8Szw', 'p5NPwLIoB3Qc-UcUnEjbWQ', 'owCSYaRJEiV-kk2L2HP00A', 'W4pMD4x_zS-Tl32FH-Mg3g', 'lxm_i3XCvoOFeAVyyHFxIQ', 'Lg2erp_Qu-_EUGy9cQMEAg', '4EhAMbYIlcSHRH2DeVJNEg']",7,3.24,user,"{'note': 1, 'hot': 1}",[]
2013-06,"{'funny': 0, 'useful': 2, 'cool': 2}",3,Casey,M6HEg5TKBNj2Foecp3znJg,[],0,5.0,user,{},[]
2008-05,"{'funny': 9, 'useful': 51, 'cool': 14}",49,Pam,DZ8msuK3aSznAdLa5VH_Bg,['N07jgKeaqwQ0JxG02SR51w'],1,4.139999999999999,user,"{'note': 1, 'funny': 1, 'hot': 1, 'cool': 2}",[]
2013-12,"{'funny': 0, 'useful': 1, 'cool': 0}",4,Chris,xO7flbztx1V4SxDVvnMihw,[],0,3.25,user,{},[]
2011-07,"{'funny': 3, 'useful': 24, 'cool': 6}",28,Chelsey,lMwghAQWaHZIu8BZjxUljA,"['o-gQiGhvfUbYEEVLfLZD6A', 'sJM2a_77kORysxzEHs_7IQ']",0,4.0,user,{'cool': 1},[]
2011-04,"{'funny': 0, 'useful': 2, 'cool': 0}",3,Bella,VmUBem294N6hMPlwT8Y21Q,[],0,3.669999999999999,user,{},[]
2009-08,"{'funny': 0, 'useful': 13, 'cool': 2}",15,Mary Grace,OXdhKHfqtZFuocDiIsuk8Q,"['yBHAEU3gwHT4xnB55oKZPQ', '2JOfz6G_R0hWhYTjmdorJQ', 'RB47NBA5jj4Wp9UK3OOiJA', 'H-BcwZd54EeRqZzfSjfwIA', 'ZW8jy6ehrNzn9A5iCubVGg']",0,4.07,user,{'plain': 1},[]
2011-10,"{'funny': 0, 'useful': 2, 'cool': 2}",3,Eric,dI0dAZL8HhwWccLE1Sx5JQ,[],0,3.669999999999999,user,"{'note': 1, 'more': 1}",[]
2013-07,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Jeff,k_l1SFukY_BsTN7LXX7ISg,[],0,5.0,user,{},[]
2013-01,"{'funny': 2, 'useful': 7, 'cool': 1}",29,Michelle,3l9glG5tCcVg0QOv_3WYNw,['mlxUl5HbPAbP-QApr5NbNg'],1,3.609999999999999,user,"{'plain': 1, 'more': 1}",[]
2012-06,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Jessica,6XrtxNkp88Q0P2ESIvk8ig,[],0,5.0,user,{},[]
2011-08,"{'funny': 17, 'useful': 21, 'cool': 16}",7,Josh,3RYhWrMZbicK-Ll4QXiKkQ,[],5,2.14,user,{},[]
2013-01,"{'funny': 0, 'useful': 1, 'cool': 0}",1,Kayla,9hVzaBp2yjSWX04GGA0Yqw,[],0,1.0,user,{},[]
2012-03,"{'funny': 0, 'useful': 5, 'cool': 1}",6,Kip,ewozrI-XUtufhQaJL6ci6w,"['tg0X1ii3u1LkX4JMapV9Qg', '-_kYtEITbj5khWLI1P9TDQ', '7Qj8ExtBr-Y3stPjPrjVQw']",0,5.0,user,{},[]
2011-02,"{'funny': 1, 'useful': 0, 'cool': 0}",1,Kyra,JB9cV8aicDpZjKKT6pamVQ,"['588oY8EejEFCr-ym_2TR0Q', 'iC-kXC7m0XKdbntAIBA46w', 'X8Kwao6QzXNIjoaXyrGO5g', 'IAsaA8PFJQKaH188EcBXvA', 'qfI0xdpRiTjTi6P7djpRrQ', 'ta6UIWUaQzkfJDMieaqcdA', 'k5raoq4nQ3FbtTxCUQMjBw', 'qFJKIYz3qtVXJ8XtMl5BFA', 'rDU1Jj56F2ANqGVNJ8pctg', '0B72lj8x6TXrKuAYpaHL3w', 'zQP7cLujr-MJ207uuNFC1w', 'CcliogrhUxUat49d8r22AQ', 'WflEF3597OItD39ygq9C8A', 'sp9H33n27MK0yMbSVJuiMw', 'Y6nFfP2v17y5hqEmZp05Mw', 'lNNtmwIQuB3D5kcz2xmniQ', 'HDGpBHR9S182tDBOPkgJww', 'Lp2G664ePG-JFxwXZQtm8Q', 'X7aZqb1tjXhrJJjr12xY8g', '9I16D_l2hLwFEyKmkWmJaQ', 'GnvRsaj89_Cpivo83YyldQ', 'IK7M95GKfpNIEfTSZiSDaQ', 'rRX4t7fRt-JRoXdoC_Ca9w', 'cQ-5Ns1Xi1Ne_quGwf-scA', 'vUPDYpf-7N_Shy5EZrKv_g', 'EBz4SIeViBOxDnqeSZj05Q', '5UiapZ9P7QVug4tcDrSl4g', '5L2aTtkkZf5NAsedIdgibA', 'iPqDlDn657MkhwKBNC4-6w', '6LWOM4MvirbZfc69hFPVLw', 'iHCv55JuoIPy-qMF0Sa6TA', 'OsvzzWXawp020gj9cXT9Ag', '3nYMivR3vQ5Z0H_K4XGMrA', 'mcEwEId3JKlJV-YBq5SD7g', 'kLEeUZt4hvQOxjNOtTlL2Q', 'kxF6MC2EJv5_UHSlnY5ifw', 'BVP5QYMLdt4wJ86u5fMzlw']",1,5.0,user,{},[]
2007-10,"{'funny': 87, 'useful': 108, 'cool': 115}",25,Hannah Lee,OIZLncTov1Rx2x-8L2sWYg,"['P-lfV8cdAgEOZJkw2dJpsw', 'clYX4kadsnBIUlhJgPHQpw', 'AaZdXn0I6F5bdIVwGpxdDA', 'zi0kxtr5gq0Flg7jYdIlMA', 'bxEeVkcFEkaUn4cfgDGS-A', 'fr3HXiNw5JiIIspADCS5gA', 'ORRz8KqeiLFYYQuEYWdmUg']",5,4.04,user,"{'cute': 1, 'funny': 3, 'plain': 7, 'writer': 3, 'note': 2, 'photos': 2, 'hot': 8, 'more': 2, 'cool': 16}",[]
2010-07,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Jim,q9ocS2B6QRG4cD3Yw1HXVQ,[],0,5.0,user,{'plain': 1},[]
2008-01,"{'funny': 11, 'useful': 21, 'cool': 6}",21,Jack,weAdMEp6K43pdksMQjADEA,[],0,3.41,user,{},[]
2011-07,"{'funny': 5, 'useful': 9, 'cool': 7}",22,David,OokHiBAp6hmtY_Q45Aj3rQ,"['xOP8Am4nEd6Rr4qTB5fuYQ', 'd1G6MM9Gpz5_dIj4UYmcQQ']",0,3.71,user,{'cool': 1},[]
2013-07,"{'funny': 0, 'useful': 4, 'cool': 1}",10,Unxpektd,GRM_y-vUcFwlQVbEt6t6pA,[],0,4.219999999999999,user,{},[]
2010-06,"{'funny': 31, 'useful': 173, 'cool': 49}",257,Arnaud,t-WBekl1mkgtr-FwuI33eQ,"['Y343KgCLQVMX_umj0V3JDA', '2YHVTrs6EY7Me9NwxiQVpQ', 'Dp-WcKeKdbGXQaFCDF9uZg', 'IVBNL-Yf6upSTjk6e00IlA', 'IAsaA8PFJQKaH188EcBXvA', '2BzcoI6Kiq-2RQ9EUFR5Tw', 'c7AyEUnJewJoV1Kdx5bm6g', 'vUO0qwFeYvKFE3YiR9kAoQ', 'syd-OyIBnpXvujIDynqwXg', 'Lp2G664ePG-JFxwXZQtm8Q', 'TqDd6AjqLkWoqdDj_6HGpQ', 'KDCkiyo94DJUlGLrbyJtJQ', 'gcVDt5m7jjWFHJCOP3lcdA']",4,3.49,user,"{'funny': 1, 'plain': 2, 'writer': 2, 'note': 1, 'photos': 1, 'hot': 5, 'cool': 5}","[2011, 2012, 2013, 2014]"
2011-05,"{'funny': 0, 'useful': 3, 'cool': 0}",4,Shellie,NJGqRMGxPl0-sc8Nd6Kamw,[],0,2.0,user,{},[]
2012-06,"{'funny': 4, 'useful': 5, 'cool': 2}",8,The Sins,4A2_3P5wlryNYfSfB59G7w,[],0,4.169999999999999,user,{},[]
2008-12,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Matt,2nTkjY8IzGGeBUPihOqA8w,"['ZqoYyGqAPybOMci3446Fmw', 'V0iZ6gMTHQDYxypIhR2PTg', 'fLjjtm4beQfqPxLfeuqboA', 'iLI99hVQ3Dzrzjdk-hiZZg', '8cGgkAuB1ZpETfGxuqB5iw', 'byuieTzouJoay4-syolnCA', 'Q0xlcYXBhTx6XKMdkTtUUQ', 'Z1WfQz2J4uhSBZOpj2fkXg']",1,5.0,user,"{'plain': 1, 'cool': 2, 'funny': 1}",[]
2010-09,"{'funny': 0, 'useful': 0, 'cool': 0}",4,Alex,LXkrdN-08qkMZOYUnNIiPg,['iF89rSyv7OHdtuJf9G1Xkw'],0,4.5,user,{},[]
2013-05,"{'funny': 0, 'useful': 2, 'cool': 0}",3,Leo,_nnXl6P17otvfypDP6yAVg,[],0,2.0,user,{},[]
2011-10,"{'funny': 0, 'useful': 6, 'cool': 2}",2,Liz,r_w5uQcFH_5516hVXkbSrw,"['1_iqTTsmzaQgz-USmqv-Xg', 'hebXGQk5ggZSwTlUoEcTWQ', 'Dhv_qqu8MAMdOyH_h1ZNvA', 'BueIQCJWEU3w4VROKsFbdg']",0,5.0,user,{},[]
2010-01,"{'funny': 1, 'useful': 1, 'cool': 0}",3,Adam,UwhNJRhdPAseim8ab_pleQ,[],0,2.0,user,{},[]
2007-04,"{'funny': 19, 'useful': 28, 'cool': 13}",17,Samantha,ug-vKtYzaHkhxrJS_jnh8Q,"['zTWH9b_ItSdLOK9ypeFOIw', '23zYCcnqfru5jdxnTqjgDg', 'vpOcRjnY4CqXXk03wSMelg']",1,4.0,user,"{'note': 1, 'photos': 1, 'hot': 1, 'cool': 3, 'more': 3}",[]
2014-04,"{'funny': 1, 'useful': 2, 'cool': 1}",6,George,Szy2Z7mxy2wMlKCrYOjNcg,"['aQ4wHtdMsU8LjSuHjpiiTA', 'Jo8PCFtp6BkUMsuU5AkSSw', 'I345QfgnO418SJohz4ryxw', '8wDjwwW-NidFIvk8bAJBTQ', 'oiH_hkBLVq3kN7WwPgEXlg']",0,3.669999999999999,user,{'cool': 1},[]
2009-04,"{'funny': 158, 'useful': 96, 'cool': 19}",106,Allen,s7Y3T-VfB_IJI0BqMyANfQ,"['kuP0AMnSGgkLfNSt0wOAgA', 'coTQf8C9ObRC1SZnpAvEWQ', 'V8zBraS15sTbt1_Fueo8Pg']",0,3.18,user,"{'note': 2, 'photos': 1, 'writer': 1}",[]
2012-08,"{'funny': 0, 'useful': 3, 'cool': 2}",3,Johannah,YGvgJ_od0Diyv6Dgj1ljUQ,[],0,5.0,user,{},[]
2009-08,"{'funny': 20, 'useful': 62, 'cool': 15}",35,Steven,PBVkbGZKCpa3O-0-1g7MUQ,"['8sak1JXfkvZoMW7txbbhfA', 'rlykWP2mTfiZrB4_P9BqKg', '3xPxqrafWk3vJp7ZbCUIIg']",0,3.25,user,"{'funny': 1, 'writer': 1, 'plain': 3, 'cool': 1}",[]
2013-01,"{'funny': 0, 'useful': 2, 'cool': 1}",1,Edmund,DuviMReYdgYpuyT-vDTrDg,['05VTCn1Gee4fy1hftP9hbw'],0,5.0,user,{},[]
2008-11,"{'funny': 0, 'useful': 6, 'cool': 1}",8,Stanley,EZctiRQKII46b_HccWWIFg,[],0,4.25,user,{},[]
2011-05,"{'funny': 1, 'useful': 3, 'cool': 2}",2,Julie,ajuibqxdbC1wQ2h3KMCN5w,"['KkEFlQAmrKf6BtPVi6EU7g', 'yQDvD_hGdDkGa0rXj3f9lQ']",0,3.0,user,{},[]
2014-01,"{'funny': 0, 'useful': 1, 'cool': 1}",1,Luis,QYiqZfuYHvOZUpGIid1r5Q,"['8j2yL63_z2H7WuyjUwPIjg', 'ZBJB6BJ-VjIyQ7yNmbP33g']",0,5.0,user,{},[]
2013-05,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Natalie,LWcG5Cj7-QIOHJs9q4lEXQ,[],0,4.0,user,{},[]
2013-02,"{'funny': 0, 'useful': 2, 'cool': 1}",2,Sean,UL6A8_sTl8qEKQA87INOrQ,[],0,3.5,user,{},[]
2010-11,"{'funny': 38, 'useful': 154, 'cool': 76}",123,Shige,AgtFQVxo-PGQVsOdY6Nvdg,"['zTWH9b_ItSdLOK9ypeFOIw', 'E_s-wra-91d3IgUUKguSYA', 'K7Jati4rLaJXaF8GDGA7tQ', 'SYoux78T6d-AVxa7FhD9LA', 'ST-pgG7BsmULkIyqcah6zA', 'Z-S8v0VOY2V1fIz4aALmww', 'cUbw0fmlYvGrPG1oM3_PaQ', 'ipwZbLZ70LF7q1K7dcBCZQ', 'kGOgxrVD4sWla1ah7EV0FA', 'nrOCJCQUgXwdUIwg8QHirw', '_W4Pgs4js74DZCMQ4d4jLA', 'TxcAXmQxRdHXLO-0w8ueww', 'J0pSNhUYyeL8DEL78fbPNw', 'VBwod2apfQTjqgujjpqk6Q', 'avw0aZaSOgZEfSG8QyJpgw', 'UM4aBU9m6NPhbNFheYKbqQ', 'rF9KhjEdb52x8RmEbucFTQ', 'cwI6P-QgbsnlTvYPJb-ZNw', '8OSYDtWlx_knN22HR9GjoA', 'SGu310PIR_tFc-myMEzvqQ', 'N7aMeXbSYyP6Ap5ivAD8mg', 'JDVHUs3UBWcZiMPLBTzc3A', 'k0vE0YOretUp-Pu5WwTIJg', 'II7RV_MUVCHyO7tTy7J2bQ', 'JSiSrzopK7_rT1a_aahYwA', '9I6EBh-jigxA8nIZ3gBi7A', 'EGKsI4a82Ody38VB_PeF0A', 'Yzrs8h3hmUBsSyDr1fmUpg', 'DcgO7qiYKS2VuAJj2dQpcg', 'NJr3BrZmavIuzKxE5W-aoQ', 'S0oASZDDwmKQCJO8dJDw0A', 'qsq8a-Xa5FDzeDuLKzgXfg', 'WO_tkGPJr2MQX2airckTMw', 'UKq38-9aOgEbJojosyS8gQ', 'ePxzwqgNLQnYoObzLYhYvg', 'Cp_8u_frrkq2cCMvqt39xg', 'EQXgqA7jGO81EoPImGFexQ', 'KCCjPh34H2c_M8pAZPgXTA']",2,4.379999999999999,user,"{'profile': 1, 'funny': 3, 'plain': 5, 'writer': 1, 'note': 3, 'hot': 4, 'cool': 13, 'more': 4}","[2011, 2012]"
2008-02,"{'funny': 149, 'useful': 133, 'cool': 91}",66,Eddie,MbGdyt7z-Kf-gzC2h1yd7w,"['AaZdXn0I6F5bdIVwGpxdDA', 'RoCw55_hbK7TN9Rcuv2AZw', 'SlfvMH4sKhVT9LEOwNdBow', 'vzk3CpI0nEulXx9pItZcbg']",2,3.839999999999999,user,"{'note': 1, 'funny': 2, 'cool': 3}",[]
2012-06,"{'funny': 3, 'useful': 6, 'cool': 2}",4,Lemuel,t4fadnlkTnchgVRT6WfEDg,['t4PGKAkcqes-t-GZ7lQ6bA'],1,2.25,user,"{'note': 1, 'writer': 2, 'cool': 1}",[]
2012-06,"{'funny': 130, 'useful': 446, 'cool': 244}",262,Leona,1eXzNPQGdLBDQDzCXn0m5Q,"['7uxXuCcpw9-mUS3OJVw8aQ', 'D_DVbQllX-n-cCl7wh_TdQ', 'Upt8QGZF8LFWRSw3LUopIg', 'lRCgAQwFem1WueNkidzWvA', 'PPcbt3ynQDhqRIPm0YzKhw', 'OqROyeTW56bYSNqQwBdHMA', 'oxozCzpifnobFagaxJ8OjQ', 'qWV1sSKn53BmghpP56IIfA', 'JicH2y4R-xAqH5VLq9BWPA', '8E0DGec8LNn6oDmPHmj-mg', '5mkrRShm0g5CQdb2KrGeEA', '_MezTvtcCPjjMDshYH2Q1A', 'H3C8N4IXcdmbD_pHA3PSOg', 'JLM36sYWmouJAZ2knzst7A', 'ZTe_ZBo0sm9_j2hBtNWy9g', 'Hv-U6M-gVXf8jqzgWbYLXA', '2PwXZjHOoWT9D5u6VbACNg', 'Tu6tfhQBJXYYIxigsQC7mg', 'QqE5fqfLcOSHthB4X4s_Fg', 'MfzQr1wAuA-Hj1eNHPqAgA', 'h2xSlFE8yfPn4DMD-3hbxg', 'oFHxCaz9iIkuilTtqlzxEg', 'xaLjYtoT0kTUreiFbfqgkA', 'rVr20ZuO_HYBNkcE_XBH6A', 'r9YT-wfk8DlMyq_q4a_saQ', 'qM5w7JwlEQGYlGtrOlEDRQ', 'A7yISwfJOB9M-g3nD8liWA', 'relzxe_pW048zIYcYpSwNg', '2TnsM2nYPbL4PBGSO9_p0Q', '3IKZZHi61r4VKzI7BcSpeA', 'OrGfca0Pc6Yl2zWab4kkOQ', '8jt0VOKNBEVaZ99YBA_yLQ', 'mfIngaq8vE8XmKETBEl2gw', 'csG9rkgSMXRpxnVDjmwSNA', 'ZSdKOjXcGEbwS3cfxaKozw', 'wYtCAzpt8fh9Cn2TOEq20A', 'iAx9ZnubLUJxvQw4XxiLNg', 'jZdDzOdGzgTpPDBJAY1QHg', 'M5ffh546YjDYmp0e9QpsLg', 'aQUW7gF1M1Yh9Nj6UollPQ', 'ksKbUZI9mmyff7aSzqONVA', '872yJSOoFBSUQcoBDvrtlw', '5-zFCbhZYRwKQUp4max6bg', 'KWSTLo_XIzcKQXUyl5h_kw', 'Y2xbLomLFHVsfchf0PzUdQ', 'u0H4gbtuOqWykjuBUzUP1w', 'mNb-Mn78KAG0-dG4kLVVaQ', 'r01TfUd2TdZ1N464B1IhJQ', 'IHbwLGD4aIneTct7FMDdsw', 'cRyNICH0mhjxagvSyVr60Q', '3DJLAIE0soSxYdvF50L5jQ', 'Pju7Py7miiFtNBq5ZuYPww', '4qRz_FoKPwHNvPdESPa8xA']",12,3.91,user,"{'profile': 1, 'funny': 4, 'plain': 40, 'writer': 22, 'list': 1, 'note': 8, 'photos': 1, 'hot': 65, 'more': 6, 'cool': 71}","[2012, 2013, 2014]"
2012-05,"{'funny': 0, 'useful': 7, 'cool': 4}",4,Linda,44Hy95rFvN2Ygy1COv9eiQ,[],0,4.5,user,{},[]
2011-06,"{'funny': 1, 'useful': 4, 'cool': 2}",8,Mark,GRLp75CpY3eY4fT4YVvYMQ,"['MOpFJnB5HyXdXW1sMwz7Bg', 'xDPMQrevdM6ZeySFibjhKw', 'cRyNICH0mhjxagvSyVr60Q', 'FD1zsQ0MrG6qcGVwT-25ug', 'aSq6MX16P74XMKlAFQch1A']",0,3.5,user,"{'plain': 1, 'cool': 2}",[]
2013-02,"{'funny': 0, 'useful': 4, 'cool': 0}",3,Reds,1IY4GY39isggT9YamgduRQ,[],0,2.0,user,{},[]
2013-01,"{'funny': 5, 'useful': 28, 'cool': 3}",9,Carey,FlBisNY0n-DyF1I8gLz0aA,[],0,4.0,user,{},[]
2012-11,"{'funny': 0, 'useful': 0, 'cool': 0}",4,Katie,AMdOqd5Yn-xs2el04b6Kaw,[],0,4.669999999999999,user,{},[]
2012-12,"{'funny': 0, 'useful': 0, 'cool': 0}",2,Kate And John,JFTi6uGSK_iXqSXM8fGh4Q,[],0,5.0,user,{},[]
2012-05,"{'funny': 0, 'useful': 1, 'cool': 0}",2,Georgette,357BWeO_Pon8nrrEq6HueQ,"['fwXLmQKD2wrxS2Wt2KvSPw', 'KPXiVsqKpTHWqGQifg_EiA']",0,3.5,user,{},[]
2006-06,"{'funny': 19, 'useful': 100, 'cool': 45}",41,Mary Ann,dD5BjQVWTSKXK1bRdXsMXw,"['J3rNWRLRuZJ_0xsJalIhlA', '2t1Jw8VTti_bjhbVpnFZhA', 'utcN2FtmIymOprcfFS-Tfg']",2,4.559999999999999,user,"{'plain': 1, 'writer': 3, 'note': 1, 'hot': 1, 'cool': 1, 'more': 1}",[]
2011-03,"{'funny': 0, 'useful': 1, 'cool': 1}",3,Lila,1fa5cv8ZwVCcM2YuIguL_g,['h5Igg3CnzAhVwf2aSxNEBQ'],0,5.0,user,{},[]
2013-12,"{'funny': 0, 'useful': 1, 'cool': 1}",1,Jonathan,wq_-XfVU6ohthaMbEo_eZA,"['Jmkhec-LQhKQKey0k9wmoA', 'N-tSCZYEdWwXw6X2FPyUgg', '3PJEgPFwRcLpMHfS-s7xLw']",0,5.0,user,{},[]
2008-01,"{'funny': 4, 'useful': 24, 'cool': 11}",29,Lydia,9Tfx844Mpoj_kJl_EGCCPA,[],0,3.41,user,{},[]
2014-03,"{'funny': 0, 'useful': 0, 'cool': 0}",6,Jerry,oY51VNomLR-w05gQMMSnrw,[],0,2.2,user,{},[]
2009-08,"{'funny': 2, 'useful': 28, 'cool': 9}",19,Dara,9J2qULE0Fn56Wy1yK--frA,"['fczQCSmaWF78toLEmb0Zsw', 'T20oIYlTU3ubhaqb5qjMBQ', 'DnwHp_A92KvllfaUIdFraw', 'sk6g1G7W58DG-azdWfaWYg', 'RlOOUP-J1vBD2eHVFTr8dA']",0,4.32,user,{'cute': 1},[]
2010-10,"{'funny': 0, 'useful': 2, 'cool': 0}",4,Steve,YVQgmImsGGWzfZzaLl-S7Q,"['zhyn4i4uW06BS2FFSdmjUA', 'Im21ac2UE0oEUOLtBByWpg', 'nWOtIqLncxS5cmWCC84D9g', 'Yz7Rmw5qDhETIP0avB7o6Q']",0,3.25,user,{},[]
2008-02,"{'funny': 71, 'useful': 256, 'cool': 111}",567,Tom,MKLpUBr07RtnOwG-altvew,"['AhMfrfAFHVeBasgJUdDCng', 'GubdNFoDAsiwE6bWIr97cQ', 'NvJ2ZK0jgHdpFeWyO2m5Sw', 'Ehon9E7My_QXi7fPd6Nv0A', 'SfiNyNLmW7alXejl-m_iYw', 'wuCszpVPMIMyOCualnZtaw', 'vv20A_8tZdv5JG2BiMkb9A', 'QWkXgWM7jjIruQ4Q4wzZWg', 'BVBA2h460ywgEwktRM9r4w', 'Ti86eeLrIhpNHDpjbla_fA', 'uJct4BXIvwzQ51-rkrSGFw', '7E5cTuA0Zt3xFbKNKaU9-Q', 'yhf4X7lI06eF4nS07KhC8g', 'Wntzs56CB9yoEqxGX0_e9A', 'isMf00vVUlbH_I7_g0Syuw']",1,3.649999999999999,user,"{'profile': 1, 'funny': 3, 'plain': 12, 'writer': 5, 'list': 1, 'note': 6, 'photos': 1, 'hot': 7, 'more': 2, 'cool': 11}","[2012, 2013, 2014]"
2008-06,"{'funny': 53, 'useful': 94, 'cool': 46}",105,nadia,TAUek_pxFfplEbj8Xa0jgQ,"['_wY1dHBXKN4NjB5IsIk4eQ', 'Mx-vxv_V-SQCe76w4RmUfA', 'CPDhxqHMe-cUTf6t17jgUw', 'eMrIIH47w7WEoeyuwFR_6A']",4,3.73,user,"{'plain': 4, 'writer': 1, 'note': 1, 'photos': 1, 'hot': 4, 'cool': 6, 'more': 5}","[2009, 2010]"
